BDCL,0.17032502706719324
BDCZ,0.07083512348250093
BIZD,0.03493534167580751
CHIX,0.10853871415446002
DPST,3.115157352342345e-156
DXJF,0.9999999999999486
EUFN,0.9999999999997014
FAS,3.878984407446408e-25
FINU,1.5501671450333552e-78
FINZ,1.8636029654280198e-90
FNCL,0.004746080106516269
FXO,0.005171023153846905
IAI,0.001573996496937405
IAK,0.006259622902108369
IAT,0.0699451177492556
IXG,0.047735521847807674
IYF,0.0012680835818307346
IYG,0.009171225237570153
JHMF,0.020437637652586316
KBE,0.13218236307766895
KBWB,0.11726546867973484
KBWD,0.004264873604676907
KBWP,6.707292565524015e-05
KBWR,0.13731999127759517
KCE,0.0879911198296039
KIE,0.0001543300240688045
KRE,0.11848379218169915
LMLP,0.2186826538342211
PEX,0.06636859249481294
PFI,0.9999999999998066
PHDG,0.0
PSCF,0.01001161712299402
PSP,0.03795589020002519
QABA,0.13283157968488152
RYF,0.0003710279717318698
SEF,0.999999999999925
SKF,0.9999999999999538
UYG,3.1645249317747507e-247
VFH,0.0031629605186364435
VQT,0.0
WDRW,0.4902204763868567
XLF,0.00034034695463263146
